"absence_id","student_id","absence_type","school_id","date"
"4391","hZBmxI2Y","family","bjh","2024-09-27"
"4392","Eg62bU4V","tardy","chs","2024-09-27"
"4393","GGHMuEuo","unknown","ajh","2024-09-27"
"4394","O7PlPh5n","tardy","chs","2024-09-27"
"4395","NnTQGbBt","unknown","ajh","2024-09-27"
"4396","mI3QNvvL","tardy","chs","2024-09-27"
"4397","8WJrAE24","tardy","chs","2024-09-27"
"4398","FGAOaQPV","tardy","dhs","2024-09-27"
"4399","Uxzi8egN","tardy","chs","2024-09-27"
"4400","WGSAV4jj","unknown","chs","2024-09-27"
"4401","3dZYgPtN","tardy","chs","2024-09-27"
"4402","ltg46qzz","tardy","ajh","2024-09-27"
"4403","M4nNFWGO","unknown","chs","2024-09-27"
"4404","NOGNPwOg","tardy","ajh","2024-09-27"
"4405","4hmT3dMC","family","ajh","2024-09-27"
"4406","V3TZzISE","unknown","chs","2024-09-27"
"4407","V9dserWk","tardy","ajh","2024-09-27"
"4408","0k9G8VVC","tardy","bjh","2024-09-27"
"4409","Ly9xlPRN","tardy","ajh","2024-09-27"
"4410","2xeuhjpu","tardy","chs","2024-09-27"
"4411","MXS6CE4B","tardy","dhs","2024-09-27"
"4412","HRyweORC","unknown","chs","2024-09-27"
"4413","YcFRqDDj","family","ajh","2024-09-27"
"4414","rBYzoIVm","tardy","bjh","2024-09-27"
"4415","YNSjRdIg","suspension","chs","2024-09-27"
"4416","DFRzLtDV","medical","ajh","2024-09-27"
"4417","3Fx20zcr","personal","chs","2024-09-27"
"4418","RMGgRhEf","suspension","chs","2024-09-27"
"4419","qP7FWvZO","unknown","ajh","2024-09-27"
"4420","9Hp0PFWy","tardy","dhs","2024-09-27"
"4421","OwWPTa63","religious","chs","2024-09-27"
"4422","OXDwHMLO","tardy","chs","2024-09-27"
"4423","MxLes5o3","unknown","chs","2024-09-27"
"4424","2mrF9a2j","tardy","ajh","2024-09-27"
"4425","SIhSK6bP","unknown","chs","2024-09-27"
"4426","aUBxy1nd","personal","ajh","2024-09-27"
"4427","Nib9JVP4","tardy","chs","2024-09-27"
"4428","oIIQs2QN","tardy","chs","2024-09-27"
"4429","urb89UPP","personal","ajh","2024-09-27"
"4430","i0t8IzYC","tardy","chs","2024-09-27"
"4431","fyBV4UFY","tardy","chs","2024-09-27"
"4432","hylBtGof","unknown","ajh","2024-09-27"
"4433","v9BSvVJM","tardy","chs","2024-09-27"
"4434","rdoeiwi6","unknown","ajh","2024-09-27"
"4435","GtMzfidd","tardy","ajh","2024-09-27"
"4436","Zzb88S3C","tardy","chs","2024-09-27"
"4437","DupXAOoD","personal","ajh","2024-09-27"
"4438","t4SIFu4a","unknown","ajh","2024-09-27"
"4439","hgcpi3JA","tardy","chs","2024-09-27"
"4440","nAYrWLI6","unknown","chs","2024-09-27"
"4441","5h5xUYcC","medical","ajh","2024-09-27"
"4442","G0OM8WWC","personal","ajh","2024-09-27"
"4443","A6rHX2Ty","religious","chs","2024-09-27"
"4444","MuJGv8DP","tardy","chs","2024-09-27"
"4445","NUbvdBim","tardy","ajh","2024-09-27"
"4446","En4OkozV","tardy","ajh","2024-09-27"
"4447","jA2UKiXZ","tardy","chs","2024-09-27"
"4448","VF9C2Yva","unknown","chs","2024-09-27"
"4449","vNoBCPIh","family","chs","2024-09-27"
"4450","GfV9dfI1","unknown","chs","2024-09-27"
"4451","OJos6i5Y","tardy","chs","2024-09-27"
"4452","UOYRYr1b","tardy","chs","2024-09-27"
"4453","aLu8ciUA","unknown","ajh","2024-09-27"
"4454","7FhDwjJ8","religious","chs","2024-09-27"
"4455","szC2Lpmm","tardy","ajh","2024-09-27"
"4456","GagIHhdA","tardy","chs","2024-09-27"
"4457","rdUSsrjA","tardy","ajh","2024-09-27"
"4458","i7iNEoPS","tardy","ajh","2024-09-27"
"4459","xMZQVPjv","tardy","dhs","2024-09-27"
"4460","YE46EBkI","unknown","ajh","2024-09-27"
"4461","6l7AnIij","tardy","chs","2024-09-27"
"4462","0TZjkF34","tardy","chs","2024-09-27"
"4463","kztdy0BT","tardy","dhs","2024-09-27"
"4464","v2H7z9tM","medical","chs","2024-09-27"
"4465","UYtEF1xj","family","bjh","2024-09-27"
"4466","VjrzK6Eg","tardy","ajh","2024-09-27"
"4467","KbQxeDzF","tardy","dhs","2024-09-27"
"4468","wv4m62ps","tardy","chs","2024-09-27"
"4469","y4uhA2uO","tardy","ajh","2024-09-27"
"4470","SGfGlS85","tardy","ajh","2024-09-27"
"4471","Rb7hrXzb","unknown","chs","2024-09-27"
"4472","b4Nr956C","unknown","ajh","2024-09-27"
"4473","diO5lJMy","unknown","chs","2024-09-27"
"4474","dwCmwWW6","family","chs","2024-09-27"
"4475","p9cr1GoM","family","chs","2024-09-27"
"4476","2F7LWbdm","tardy","chs","2024-09-27"
"4477","fnA0PLj1","tardy","chs","2024-09-27"
"4478","LOMvDaVj","unknown","ajh","2024-09-27"
"4479","SUfVVEal","tardy","ajh","2024-09-27"
"4480","Aom2OdzJ","tardy","chs","2024-09-27"
"4481","hJlNMTlH","tardy","dhs","2024-09-27"
"4482","tozSsUso","tardy","chs","2024-09-27"
"4483","n9JYXKFt","personal","chs","2024-09-27"
"4484","8NbQOINu","unknown","ajh","2024-09-27"
"4485","kGkW1hft","tardy","bjh","2024-09-27"
"4486","VhMuo5uN","tardy","ajh","2024-09-27"
"4487","Xonc3vpL","suspension","ajh","2024-09-27"
"4488","GpDuE7QD","tardy","chs","2024-09-27"
"4489","uGYlXd68","tardy","dhs","2024-09-27"
"4490","TRHPSjHj","tardy","ajh","2024-09-27"
"4491","JSKNi3G6","tardy","ajh","2024-09-27"
"4492","MyQWl5Qg","tardy","chs","2024-09-27"
"4493","xdahJlrs","unknown","chs","2024-09-27"
"4494","WqKoJWc4","unknown","chs","2024-09-27"
"4495","TvAHcawy","tardy","ajh","2024-09-27"
"4496","VeaaYKI8","tardy","chs","2024-09-27"
"4497","XnES9lqQ","tardy","chs","2024-09-27"
"4498","tDC2rTEX","medical","ajh","2024-09-27"
"4499","3Nwklr9f","family","dhs","2024-09-27"
"4500","dlHB6JKp","unknown","chs","2024-09-27"
"4501","hcKK5G7j","tardy","chs","2024-09-27"
"4502","EPBzu1T2","tardy","bjh","2024-09-27"
"4503","xUAO9OgC","tardy","dhs","2024-09-27"
"4504","N8FWWFqe","unknown","chs","2024-09-27"
"4505","fxGCi3OL","personal","chs","2024-09-27"
"4506","gvrycN7i","family","bjh","2024-09-27"
"4507","Ft5t9iZe","personal","chs","2024-09-27"
"4508","yQFlf9LW","tardy","chs","2024-09-27"
"4509","7jw1DdP8","tardy","ajh","2024-09-27"
"4510","dn8VrNxa","unknown","ajh","2024-09-27"
"4511","BpsBeRXV","medical","chs","2024-09-27"
"4512","Tuscm7Cl","tardy","chs","2024-09-27"
"4513","enXgVQ6U","religious","ajh","2024-09-27"
"4514","iyEMJqCN","family","chs","2024-09-27"
"4515","vWmosFnm","unknown","chs","2024-09-27"
"4516","gj2CCY6Q","tardy","ajh","2024-09-27"
"4517","Gpc0DhxM","tardy","chs","2024-09-27"
"4518","E95Ou4V5","family","ajh","2024-09-27"
"4519","EdVriLgS","tardy","chs","2024-09-27"
"4520","ksKQJ3sz","unknown","ajh","2024-09-27"
"4521","ZQFZztoQ","unknown","chs","2024-09-27"
"4522","jKT8YiaX","tardy","chs","2024-09-27"
"4523","FhGSwOqD","tardy","bjh","2024-09-27"
"4524","oY4hLYCD","family","chs","2024-09-27"
"4525","zBehVMGe","tardy","chs","2024-09-27"
"4526","yo9JHfck","tardy","bjh","2024-09-27"
"4527","LTa4Oejn","unknown","chs","2024-09-27"
"4528","A2cMrqMg","unknown","chs","2024-09-27"
"4529","izrgNeWf","tardy","chs","2024-09-27"
"4530","L3vgaNrM","tardy","chs","2024-09-27"
"4531","26rxmz1C","personal","ajh","2024-09-27"
"4532","HjfH7wTa","personal","ajh","2024-09-27"
"4533","pXoi7P9Z","tardy","ajh","2024-09-27"
"4534","dvoHhsRH","unknown","ajh","2024-09-27"
"4535","sOYXeN73","unknown","chs","2024-09-27"
"4536","EdClUJLI","tardy","chs","2024-09-27"
"4537","I3ypa04r","tardy","dhs","2024-09-27"
"4538","d60L2C34","tardy","chs","2024-09-27"
"4539","rG7xc2qa","religious","chs","2024-09-27"
"4540","Elf7Rbij","tardy","ajh","2024-09-27"
"4541","ciaNuH5Y","suspension","chs","2024-09-27"
"4542","20qiwAQA","medical","ajh","2024-09-27"
"4543","iC6aWzRa","unknown","chs","2024-09-27"
"4544","aj9K4z4X","tardy","chs","2024-09-27"
"4545","unP30kPZ","tardy","chs","2024-09-27"
"4546","Tkl3ZhIg","tardy","dhs","2024-09-27"
"4547","gR3zk9P6","tardy","chs","2024-09-27"
"4548","sFb09d7D","religious","ajh","2024-09-27"
"4549","vaLYHnPe","tardy","chs","2024-09-27"
"4550","6b8SVTYl","medical","chs","2024-09-27"
"4551","UTJsKy1t","unknown","bjh","2024-09-27"
"4552","3CkVmDRj","tardy","chs","2024-09-27"
"4553","sG4aaL9j","family","ajh","2024-09-27"
"4554","CslDzaVO","tardy","ajh","2024-09-27"
"4555","2F7i2e2j","tardy","ajh","2024-09-27"
"4556","PFIyWNfv","religious","chs","2024-09-27"
"4557","oJhDd15M","medical","chs","2024-09-27"
"4558","mUrpXDk3","tardy","chs","2024-09-27"
"4559","1VRjan1m","tardy","chs","2024-09-27"
"4560","5EmHbdO3","tardy","chs","2024-09-27"
"4561","EUsDLULO","family","chs","2024-09-27"
"4562","2s5yZG95","unknown","chs","2024-09-27"
"4563","1C2dHPj1","family","ajh","2024-09-27"
"4564","DkS4SLYo","tardy","chs","2024-09-27"
"4565","YxjaPxEt","unknown","chs","2024-09-27"
"4566","H6yssn0j","unknown","ajh","2024-09-27"
"4567","gOgcF5Ol","unknown","chs","2024-09-30"
"4568","e24UhC9O","unknown","ajh","2024-09-30"
"4569","nYhOqEcj","medical","chs","2024-09-30"
"4570","Eg62bU4V","tardy","chs","2024-09-30"
"4571","SZ5BgURY","personal","chs","2024-09-30"
"4572","GGHMuEuo","unknown","ajh","2024-09-30"
"4573","YjhiJsdK","tardy","dhs","2024-09-30"
"4574","wvw1qnm5","medical","bjh","2024-09-30"
"4575","FqnxgcuG","medical","ajh","2024-09-30"
"4576","fA2eedtF","suspension","chs","2024-09-30"
"4577","OUwJlC5N","unknown","ajh","2024-09-30"
"4578","X9tI13F7","family","ajh","2024-09-30"
"4579","FGAOaQPV","tardy","dhs","2024-09-30"
"4580","Uxzi8egN","tardy","chs","2024-09-30"
"4581","yJO5kI01","tardy","chs","2024-09-30"
"4582","HvFPip12","tardy","chs","2024-09-30"
"4583","ltg46qzz","tardy","ajh","2024-09-30"
"4584","NOGNPwOg","tardy","ajh","2024-09-30"
"4585","4hmT3dMC","family","ajh","2024-09-30"
"4586","qICX7u9i","tardy","ajh","2024-09-30"
"4587","V3TZzISE","unknown","chs","2024-09-30"
"4588","MnsZ2tu4","unknown","chs","2024-09-30"
"4589","0k9G8VVC","tardy","bjh","2024-09-30"
"4590","CqZuwcyj","tardy","chs","2024-09-30"
"4591","8zmpOnLl","personal","chs","2024-09-30"
"4592","Zj3xFHJY","tardy","chs","2024-09-30"
"4593","lk8wxmTi","family","dhs","2024-09-30"
"4594","QGIjVLK5","unknown","chs","2024-09-30"
"4595","YNSjRdIg","suspension","chs","2024-09-30"
"4596","OgHSElGD","unknown","ajh","2024-09-30"
"4597","DFRzLtDV","medical","ajh","2024-09-30"
"4598","RMGgRhEf","suspension","chs","2024-09-30"
"4599","117xWiBC","tardy","ajh","2024-09-30"
"4600","XCwGwRcc","religious","ajh","2024-09-30"
"4601","zf9Ymwac","family","chs","2024-09-30"
"4602","OE9zthw3","tardy","dhs","2024-09-30"
"4603","SWtQ14Di","tardy","chs","2024-09-30"
"4604","RmrUmsv2","tardy","chs","2024-09-30"
"4605","2mrF9a2j","tardy","ajh","2024-09-30"
"4606","SIhSK6bP","unknown","chs","2024-09-30"
"4607","kVlpCMMH","medical","chs","2024-09-30"
"4608","U2e2DZOY","unknown","chs","2024-09-30"
"4609","aVe56kiw","tardy","dhs","2024-09-30"
"4610","IRJxn3Mg","tardy","chs","2024-09-30"
"4611","urb89UPP","personal","ajh","2024-09-30"
"4612","qnwNYPo8","unknown","chs","2024-09-30"
"4613","hylBtGof","unknown","ajh","2024-09-30"
"4614","BqxV4sZ0","personal","chs","2024-09-30"
"4615","DupXAOoD","personal","ajh","2024-09-30"
"4616","b12lpjed","tardy","chs","2024-09-30"
"4617","hgcpi3JA","tardy","chs","2024-09-30"
"4618","oBYBnGS0","family","chs","2024-09-30"
"4619","U40L7pmJ","unknown","chs","2024-09-30"
"4620","4JL0Aszd","medical","chs","2024-09-30"
"4621","A6rHX2Ty","religious","chs","2024-09-30"
"4622","En4OkozV","tardy","ajh","2024-09-30"
"4623","hsHW1DtG","family","chs","2024-09-30"
"4624","jA2UKiXZ","tardy","chs","2024-09-30"
"4625","LyNHVRxM","unknown","chs","2024-09-30"
"4626","ga3ahTC8","tardy","dhs","2024-09-30"
"4627","Gqjyw9xg","unknown","ajh","2024-09-30"
"4628","UOYRYr1b","tardy","chs","2024-09-30"
"4629","aLu8ciUA","unknown","ajh","2024-09-30"
"4630","rdUSsrjA","tardy","ajh","2024-09-30"
"4631","cl0zCvdS","tardy","chs","2024-09-30"
"4632","YE46EBkI","unknown","ajh","2024-09-30"
"4633","0TZjkF34","tardy","chs","2024-09-30"
"4634","wcDlgyuI","personal","bjh","2024-09-30"
"4635","ntaJWyul","tardy","bjh","2024-09-30"
"4636","Z5jdlN0a","family","ajh","2024-09-30"
"4637","fMC0z6Vw","tardy","ajh","2024-09-30"
"4638","kztdy0BT","tardy","dhs","2024-09-30"
"4639","FEi8buLK","tardy","dhs","2024-09-30"
"4640","DoV8Ttcg","tardy","chs","2024-09-30"
"4641","6M2pdfQr","tardy","chs","2024-09-30"
"4642","y4uhA2uO","tardy","ajh","2024-09-30"
"4643","SGfGlS85","tardy","ajh","2024-09-30"
"4644","bRRPo8Sc","tardy","chs","2024-09-30"
"4645","SOZ2eXOV","tardy","chs","2024-09-30"
"4646","p9cr1GoM","family","chs","2024-09-30"
"4647","2F7LWbdm","tardy","chs","2024-09-30"
"4648","fnA0PLj1","tardy","chs","2024-09-30"
"4649","6bO1UCb6","tardy","ajh","2024-09-30"
"4650","SUfVVEal","tardy","ajh","2024-09-30"
"4651","lboAL2k5","unknown","ajh","2024-09-30"
"4652","V5RXOJPT","unknown","chs","2024-09-30"
"4653","wAYkCnUb","unknown","chs","2024-09-30"
"4654","n9JYXKFt","personal","chs","2024-09-30"
"4655","xcBx7urU","tardy","ajh","2024-09-30"
"4656","VhMuo5uN","tardy","ajh","2024-09-30"
"4657","UeVFaeZx","medical","chs","2024-09-30"
"4658","GpDuE7QD","tardy","chs","2024-09-30"
"4659","yEKvKqQA","tardy","dhs","2024-09-30"
"4660","uGYlXd68","tardy","dhs","2024-09-30"
"4661","iPGAX97X","unknown","chs","2024-09-30"
"4662","gsL5u1X3","medical","ajh","2024-09-30"
"4663","24TfDULH","tardy","chs","2024-09-30"
"4664","TvAHcawy","tardy","ajh","2024-09-30"
"4665","wa9hU7AB","suspension","chs","2024-09-30"
"4666","tijImsmC","tardy","chs","2024-09-30"
"4667","YAo9j7fE","family","chs","2024-09-30"
"4668","nkkMD9Ig","personal","chs","2024-09-30"
"4669","dlHB6JKp","unknown","chs","2024-09-30"
"4670","tsA1nfPF","tardy","ajh","2024-09-30"
"4671","Al7ITlM8","tardy","chs","2024-09-30"
"4672","O7YvZ4Bh","religious","chs","2024-09-30"
"4673","YszWO9jn","tardy","bjh","2024-09-30"
"4674","gvrycN7i","family","bjh","2024-09-30"
"4675","C7dPBgc0","tardy","ajh","2024-09-30"
"4676","FeZZkZeY","unknown","ajh","2024-09-30"
"4677","I26fq0K0","suspension","chs","2024-09-30"
"4678","DUJDBgwU","unknown","ajh","2024-09-30"
"4679","yQFlf9LW","tardy","chs","2024-09-30"
"4680","tdXOgGat","tardy","chs","2024-09-30"
"4681","e99wKBVf","personal","chs","2024-09-30"
"4682","za5iy0Qq","tardy","ajh","2024-09-30"
"4683","iyEMJqCN","family","chs","2024-09-30"
"4684","vWmosFnm","unknown","chs","2024-09-30"
"4685","gj2CCY6Q","tardy","ajh","2024-09-30"
"4686","dq5KZoBS","personal","chs","2024-09-30"
"4687","E8PhsC1v","personal","chs","2024-09-30"
"4688","JDXMuFGr","medical","ajh","2024-09-30"
"4689","k1NJKbZr","tardy","ajh","2024-09-30"
"4690","S5FpHwaw","personal","chs","2024-09-30"
"4691","hwIsvrsI","family","chs","2024-09-30"
"4692","uNZHuoQ1","tardy","ajh","2024-09-30"
"4693","6pmkDSIF","suspension","ajh","2024-09-30"
"4694","KKUdi6tq","medical","chs","2024-09-30"
"4695","XRZ8UxRH","medical","chs","2024-09-30"
"4696","E08sQeWe","tardy","ajh","2024-09-30"
"4697","o1TkENlT","unknown","ajh","2024-09-30"
"4698","ZVdwt5zI","family","chs","2024-09-30"
"4699","ZYJVGhT1","religious","chs","2024-09-30"
"4700","c0yWdAAP","tardy","chs","2024-09-30"
"4701","5YFDW0CQ","family","bjh","2024-09-30"
"4702","LQjeAC8T","unknown","chs","2024-09-30"
"4703","izrgNeWf","tardy","chs","2024-09-30"
"4704","pXoi7P9Z","tardy","ajh","2024-09-30"
"4705","cewcXAMc","tardy","chs","2024-09-30"
"4706","dvoHhsRH","unknown","ajh","2024-09-30"
"4707","sOYXeN73","unknown","chs","2024-09-30"
"4708","EdClUJLI","tardy","chs","2024-09-30"
"4709","0MIbmymS","tardy","chs","2024-09-30"
"4710","kVGQoZ7P","unknown","chs","2024-09-30"
"4711","cdv1yJJ9","tardy","chs","2024-09-30"
"4712","ciaNuH5Y","suspension","chs","2024-09-30"
"4713","ZivFRjxh","medical","chs","2024-09-30"
"4714","iC6aWzRa","unknown","chs","2024-09-30"
"4715","unP30kPZ","tardy","chs","2024-09-30"
"4716","G2vQmiw3","tardy","dhs","2024-09-30"
"4717","c2p1rAnp","tardy","chs","2024-09-30"
"4718","IO1jDn3A","family","chs","2024-09-30"
"4719","pvo4sINe","personal","chs","2024-09-30"
"4720","o36Dgvdb","medical","chs","2024-09-30"
"4721","Ar2ZUVHl","tardy","chs","2024-09-30"
"4722","wtyVTqZ4","tardy","ajh","2024-09-30"
"4723","iLW7XrYf","family","chs","2024-09-30"
"4724","ZpaJHqfg","tardy","ajh","2024-09-30"
"4725","3CkVmDRj","tardy","chs","2024-09-30"
"4726","PFIyWNfv","religious","chs","2024-09-30"
"4727","8WHfnpyC","tardy","chs","2024-09-30"
"4728","3G9q2LBE","family","ajh","2024-09-30"
"4729","VyPRaqaA","unknown","chs","2024-09-30"
"4730","LyT2o8K7","unknown","chs","2024-09-30"
"4731","2s5yZG95","unknown","chs","2024-09-30"
"4732","n8kRBqds","religious","ajh","2024-09-30"
"4733","daAVjloN","tardy","ajh","2024-09-30"
"4734","DkS4SLYo","tardy","chs","2024-09-30"
"4735","gOgcF5Ol","unknown","chs","2024-10-01"
"4736","nYhOqEcj","medical","chs","2024-10-01"
"4737","a6gwBcDl","unknown","ajh","2024-10-01"
"4738","RtRjfPiG","tardy","ajh","2024-10-01"
"4739","Eg62bU4V","tardy","chs","2024-10-01"
"4740","YjhiJsdK","tardy","dhs","2024-10-01"
"4741","fFuBqhHQ","suspension","chs","2024-10-01"
"4742","TO8WBgpF","personal","ajh","2024-10-01"
"4743","gOceupIC","tardy","ajh","2024-10-01"
"4744","X6KauR4I","tardy","chs","2024-10-01"
"4745","IxbWmSEQ","unknown","ajh","2024-10-01"
"4746","ZPXFAz9w","tardy","chs","2024-10-01"
"4747","FGAOaQPV","tardy","dhs","2024-10-01"
"4748","4gQl6gpz","unknown","chs","2024-10-01"
"4749","ztEnZxpo","tardy","bjh","2024-10-01"
"4750","yJO5kI01","tardy","chs","2024-10-01"
"4751","sLa2sjv2","unknown","ajh","2024-10-01"
"4752","ltg46qzz","tardy","ajh","2024-10-01"
"4753","8ghWTnGN","medical","ajh","2024-10-01"
"4754","V3TZzISE","unknown","chs","2024-10-01"
"4755","FfPpMaYE","suspension","ajh","2024-10-01"
"4756","ZBD8ZoON","tardy","bjh","2024-10-01"
"4757","IJcdPyiK","tardy","ajh","2024-10-01"
"4758","MnsZ2tu4","unknown","chs","2024-10-01"
"4759","0k9G8VVC","tardy","bjh","2024-10-01"
"4760","CqZuwcyj","tardy","chs","2024-10-01"
"4761","wdnnTKc4","personal","bjh","2024-10-01"
"4762","4yZIJs4g","unknown","ajh","2024-10-01"
"4763","d4oG203Q","tardy","ajh","2024-10-01"
"4764","HDqoXFnB","unknown","bjh","2024-10-01"
"4765","RMGgRhEf","suspension","chs","2024-10-01"
"4766","117xWiBC","tardy","ajh","2024-10-01"
"4767","YRQX4s5N","unknown","chs","2024-10-01"
"4768","XCwGwRcc","religious","ajh","2024-10-01"
"4769","pH8LJRPq","tardy","chs","2024-10-01"
"4770","OE9zthw3","tardy","dhs","2024-10-01"
"4771","2mrF9a2j","tardy","ajh","2024-10-01"
"4772","Qgpw3Z8n","tardy","chs","2024-10-01"
"4773","0wc3Ui8P","tardy","chs","2024-10-01"
"4774","IRJxn3Mg","tardy","chs","2024-10-01"
"4775","syWBNsws","medical","ajh","2024-10-01"
"4776","nAUysr4a","religious","chs","2024-10-01"
"4777","AtdYer7Y","tardy","ajh","2024-10-01"
"4778","UTNOvasX","tardy","dhs","2024-10-01"
"4779","KiyRk9q3","religious","chs","2024-10-01"
"4780","BqxV4sZ0","personal","chs","2024-10-01"
"4781","slJnbqfN","medical","chs","2024-10-01"
"4782","KlwzgXwI","tardy","bjh","2024-10-01"
"4783","ciMgU8pI","unknown","chs","2024-10-01"
"4784","JhFNu9Oz","tardy","ajh","2024-10-01"
"4785","ciNArKRR","tardy","ajh","2024-10-01"
"4786","voTyk691","tardy","chs","2024-10-01"
"4787","UVZJooO7","tardy","chs","2024-10-01"
"4788","lAmkV6zD","tardy","chs","2024-10-01"
"4789","hsHW1DtG","family","chs","2024-10-01"
"4790","tUgQB0Zn","family","chs","2024-10-01"
"4791","SBWelKNG","tardy","bjh","2024-10-01"
"4792","DXHm797J","tardy","chs","2024-10-01"
"4793","3TkUTAXJ","unknown","chs","2024-10-01"
"4794","H4i9vniV","family","ajh","2024-10-01"
"4795","0TZjkF34","tardy","chs","2024-10-01"
"4796","UVPyNKGc","tardy","chs","2024-10-01"
"4797","fMC0z6Vw","tardy","ajh","2024-10-01"
"4798","PiLj53Sb","tardy","dhs","2024-10-01"
"4799","tsZPvVkI","tardy","chs","2024-10-01"
"4800","kztdy0BT","tardy","dhs","2024-10-01"
"4801","T7Xo0AZz","tardy","chs","2024-10-01"
"4802","FEi8buLK","tardy","dhs","2024-10-01"
"4803","6M2pdfQr","tardy","chs","2024-10-01"
"4804","uWk8L9XF","tardy","bjh","2024-10-01"
"4805","oYHl5nC5","family","dhs","2024-10-01"
"4806","3a7aVdYq","tardy","bjh","2024-10-01"
"4807","OUm6MSE3","tardy","chs","2024-10-01"
"4808","bRRPo8Sc","tardy","chs","2024-10-01"
"4809","PXrTvlG2","personal","chs","2024-10-01"
"4810","9i69Hchc","unknown","chs","2024-10-01"
"4811","FmEeh8LW","tardy","chs","2024-10-01"
"4812","hGwzHjl5","tardy","chs","2024-10-01"
"4813","V5RXOJPT","unknown","chs","2024-10-01"
"4814","cjKUspzQ","family","chs","2024-10-01"
"4815","kNImyzTE","tardy","dhs","2024-10-01"
"4816","UeVFaeZx","medical","chs","2024-10-01"
"4817","r4ClE8Xm","unknown","chs","2024-10-01"
"4818","NYmJOgBP","unknown","ajh","2024-10-01"
"4819","wd9ihrgH","tardy","ajh","2024-10-01"
"4820","CnnkoTyM","tardy","chs","2024-10-01"
"4821","TtzHJ7fe","unknown","chs","2024-10-01"
"4822","tsKp8VR9","medical","ajh","2024-10-01"
"4823","5Q44IZL2","tardy","bjh","2024-10-01"
"4824","qD7LzUe4","tardy","chs","2024-10-01"
"4825","ORhosNpL","tardy","chs","2024-10-01"
"4826","YAo9j7fE","family","chs","2024-10-01"
"4827","5b5xx0Yo","unknown","chs","2024-10-01"
"4828","nkkMD9Ig","personal","chs","2024-10-01"
"4829","eHUIyNCq","tardy","dhs","2024-10-01"
"4830","Qz2U6qA0","tardy","chs","2024-10-01"
"4831","dlHB6JKp","unknown","chs","2024-10-01"
"4832","KZFfE0WE","tardy","ajh","2024-10-01"
"4833","tsA1nfPF","tardy","ajh","2024-10-01"
"4834","kPD9bAI6","personal","chs","2024-10-01"
"4835","YszWO9jn","tardy","bjh","2024-10-01"
"4836","qas2HYx4","tardy","bjh","2024-10-01"
"4837","28HZh7x4","tardy","chs","2024-10-01"
"4838","FeZZkZeY","unknown","ajh","2024-10-01"
"4839","s9z4qx98","tardy","chs","2024-10-01"
"4840","fgHOnxR9","tardy","chs","2024-10-01"
"4841","yQFlf9LW","tardy","chs","2024-10-01"
"4842","tdXOgGat","tardy","chs","2024-10-01"
"4843","GbzQnrF4","tardy","bjh","2024-10-01"
"4844","enXgVQ6U","personal","ajh","2024-10-01"
"4845","r5V0yqeV","medical","chs","2024-10-01"
"4846","E8PhsC1v","personal","chs","2024-10-01"
"4847","JDXMuFGr","medical","ajh","2024-10-01"
"4848","Ckj7whbr","family","ajh","2024-10-01"
"4849","4eV1JLmM","tardy","ajh","2024-10-01"
"4850","F9YOI9Th","tardy","chs","2024-10-01"
"4851","wxlCNQb2","tardy","ajh","2024-10-01"
"4852","x4qz3SLT","tardy","dhs","2024-10-01"
"4853","kfEi0CxV","unknown","ajh","2024-10-01"
"4854","ZVdwt5zI","family","chs","2024-10-01"
"4855","o97RLAc0","tardy","chs","2024-10-01"
"4856","GSvGnjBh","tardy","chs","2024-10-01"
"4857","8b0S7cXM","unknown","chs","2024-10-01"
"4858","A1QfWCdN","tardy","chs","2024-10-01"
"4859","H11lAzcj","tardy","chs","2024-10-01"
"4860","ZYJVGhT1","religious","chs","2024-10-01"
"4861","5YFDW0CQ","family","bjh","2024-10-01"
"4862","CeCF5ZFA","unknown","chs","2024-10-01"
