"survey_id","student_id","school_id","source","question_code","question","answer"
"1150","pqd4TIeP","bjh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing personal responsibilities with schoolwork might be challenging for me this semester."
"1151","pqd4TIeP","bjh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","The school can offer flexible support options for students dealing with personal issues affecting their academic performance."
"1152","g0TIdtDw","bjh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Exploring new ideas in classes and digging into challenging projects."
"1153","g0TIdtDw","bjh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","My goal is to tap into my creativity and start working on a new app idea."
"1154","g0TIdtDw","bjh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing schoolwork with personal interests and responsibilities outside of school."
"1155","g0TIdtDw","bjh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Offer more hands-on projects and real-world applications in classes to keep me engaged and motivated."
"1156","ekMmILXa","bjh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Exploring new electives and meeting new people."
"1157","ekMmILXa","bjh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","Maintaining a GPA above 3.5 while balancing extracurriculars."
"1158","ekMmILXa","bjh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Time management due to involvement in multiple activities."
"1159","ekMmILXa","bjh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Offering study skill workshops and flexible scheduling options."
"1160","Kd69Khge","bjh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Creating new fun challenges"
"1161","Kd69Khge","bjh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","Improve my GPA slightly"
"1162","Kd69Khge","bjh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Keeping up with homework assignments"
"1163","Kd69Khge","bjh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Offer tutoring after school hours"
"1164","KygcnDnY","bjh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Meeting new friends and exploring new subjects."
"1165","KygcnDnY","bjh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","Maintaining a high GPA and joining the debate club."
"1166","KygcnDnY","bjh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing extracurricular activities with academic demands."
"1167","KygcnDnY","bjh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Offer tutoring services for advanced math and science courses."
"1168","3JrYaOBI","bjh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","I'm looking forward to exploring new extracurricular activities and making new friends."
"1169","3JrYaOBI","bjh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","My hope is to improve my study habits and maintain a high GPA."
"1170","3JrYaOBI","bjh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing schoolwork with my part-time job will be challenging."
"1171","3JrYaOBI","bjh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","School support in time management workshops and tutoring would help me achieve my goals."
"1172","x4V7UBhn","bjh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","I'm looking forward to discovering new ways to learn and grow."
"1173","x4V7UBhn","bjh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","My goal is to improve my focus and grades."
"1174","x4V7UBhn","bjh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Staying on task can be challenging for me."
"1175","x4V7UBhn","bjh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Providing extra support and reminders might help me stay on track."
"1176","U7XWrVZ0","bjh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","I'm looking forward to organizing more events and fundraisers to bring our school community together."
"1177","U7XWrVZ0","bjh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","My goal is to improve my GPA to 3.0 and continue balancing academics with extracurriculars."
"1178","U7XWrVZ0","bjh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing schoolwork, extracurriculars, and family responsibilities will be challenging."
"1179","U7XWrVZ0","bjh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Providing more academic support and resources for students from diverse backgrounds would help us achieve our goals."
"1180","FhGSwOqD","bjh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Finding new ways to challenge rules without getting caught."
"1181","FhGSwOqD","bjh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","To improve my GPA by at least 0.5 points."
"1182","FhGSwOqD","bjh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing extracurriculars with academics."
"1183","FhGSwOqD","bjh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Provide more flexible study options outside of traditional classroom settings."
"1184","h1XPVv0E","bjh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Building friendships and exploring new activities."
"1185","h1XPVv0E","bjh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","Improving my grades and joining a club."
"1186","h1XPVv0E","bjh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing schoolwork with extracurricular activities."
"1187","h1XPVv0E","bjh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Offer tutoring and promote a supportive environment."
"1188","CL6KlPze","bjh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Causing some drama and stirring up new rumors to keep things interesting."
"1189","CL6KlPze","bjh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","Spreading even more rumors and gaining more power within the social circles."
"1190","CL6KlPze","bjh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Avoiding being caught for spreading rumors and managing the fallout if someone confronts me."
"1191","CL6KlPze","bjh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Offer workshops on conflict resolution and emphasize the importance of kindness and empathy."
"1192","A0onA5PD","bjh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Meeting new friends in my extracurricular clubs."
"1193","A0onA5PD","bjh","fresh_semester_survey","0-2","What is one hope or goal you have for this semester?","To improve my grades and boost my GPA."
"1194","A0onA5PD","bjh","fresh_semester_survey","0-3","What do you think will be challenging for you this semester?","Balancing schoolwork with responsibilities at home."
"1195","A0onA5PD","bjh","fresh_semester_survey","0-4","What can the school do to help you achieve your hopes and goals?","Offer resources for tutoring or study groups after school."
"1196","nCcL2bny","bjh","fresh_semester_survey","0-1","What are you most looking forward to this semester?","Looking forward to acing my science project and impressing everyone."
