"student_id","first_name","last_name","dob","gender","grade_year","zip_code","current_school"
"n0PjjxaX","","","2012-02-13","male","7","12345","ajh"
"Iaw1Pvks","","","2011-08-14","female","8","34567","bjh"
"QpOf3zsy","","","2007-12-03","female","11","23456","chs"
"lUMAJEi2","","","2010-11-10","female","8","12345","ajh"
"uOYmjVrl","","","2009-09-30","male","9","23456","chs"
"0icd38b1","","","2012-07-05","female","7","23456","ajh"
"zOQwwu34","","","2012-03-05","nonbinary","7","12345","ajh"
"a4QnY0Do","","","2007-12-06","male","11","45678","dhs"
"XuaUZhAt","","","2008-03-08","female","11","12345","chs"
"fyMk5fqk","","","2008-02-25","male","11","34567","chs"
"JlgHHHv0","","","2008-02-14","male","11","12345","chs"
"eAxyW7Ug","","","2011-03-20","female","8","12345","ajh"
"PIq49i4Z","","","2011-01-13","male","8","12345","ajh"
"XfqrF3bq","","","2011-11-01","female","7","12345","ajh"
"RjrzydVq","","","2011-01-09","male","8","12345","ajh"
"qfHOt0Ty","","","2008-07-24","female","11","12345","chs"
"4p58ojK6","","","2009-04-11","female","10","12345","chs"
"Yg6RIb8Z","","","2010-10-26","female","8","12345","ajh"
"yquNSxx5","","","2008-12-10","female","10","45678","chs"
"11vVVFFV","","","2008-09-03","female","10","12345","chs"
"fDVGWmYK","","","2008-11-26","female","10","23456","chs"
"5ePkOm8x","","","2007-04-22","male","12","12345","chs"
"cSo38Oj6","","","2007-02-03","male","12","12345","chs"
"dxTQMF3J","","","2008-03-22","male","11","12345","chs"
"JGhogTTu","","","2006-12-25","male","12","12345","chs"
"ZFABkhhQ","","","2006-10-09","female","12","23456","chs"
"5uXeKPL1","","","2011-10-03","male","7","45678","bjh"
"0Z5lfFnY","","","2007-06-24","female","12","23456","chs"
"5Dv0kCAf","","","2006-12-06","female","12","12345","chs"
"psyeFPCf","","","2010-07-17","male","9","23456","chs"
"Dhb5wwz1","","","2007-02-15","male","12","23456","chs"
"cAB0Ap5p","","","2007-04-10","perefer not to say","12","12345","chs"
"B27MaCed","","","2008-03-17","female","11","34567","dhs"
"l68rfGm4","","","2010-09-14","female","8","12345","ajh"
"QbbMxNd0","","","2011-08-06","female","8","23456","ajh"
"d8tzoCe8","","","2007-05-28","female","12","23456","chs"
"Cp58QQa0","","","2008-06-13","male","11","12345","chs"
"P8DKFiUI","","","2009-05-20","female","10","23456","chs"
"7ESoPkB5","","","2009-03-23","male","10","34567","dhs"
"m9U6WYcx","","","2011-09-03","male","7","34567","bjh"
"r8GlFqvS","","","2007-01-19","male","12","12345","chs"
"4yZIJs4g","","","2012-08-20","female","7","12345","ajh"
"K68KksAH","","","2011-05-08","perefer not to say","8","34567","ajh"
"iNOebIz5","","","2010-07-11","female","9","23456","chs"
"uA1YjrYO","","","2008-05-07","male","11","23456","chs"
"TeckHrif","","","2010-10-07","male","8","12345","ajh"
"PUFZxpDc","","","2009-07-12","female","10","12345","chs"
"iusz5hKp","","","2010-02-01","female","9","23456","chs"
"AcTgFhyD","","","2011-08-25","female","8","34567","bjh"
"LM03oSsZ","","","2009-06-07","male","10","23456","chs"
"fusbg1Lk","","","2008-10-26","female","10","56789","dhs"
"9log33iJ","","","2007-09-07","female","11","12345","chs"
"9TWtv6TB","","","2007-01-09","female","12","12345","chs"
"hrVXw5Eb","","","2011-11-17","male","7","34567","bjh"
"m8Hw2d9y","","","2011-03-18","female","8","12345","ajh"
"YNSjRdIg","","","2010-04-19","other","9","12345","chs"
"K3lTZETx","","","2011-12-27","male","7","23456","bjh"
"7UrLBj9f","","","2009-05-06","female","10","23456","chs"
"nu7AyEaG","","","2009-03-25","female","10","23456","chs"
"lY6kgBhO","","","2008-07-14","female","11","23456","chs"
"6Msh3u4e","","","2010-10-01","male","8","12345","ajh"
"ecSIG2o1","","","2006-10-27","male","12","12345","dhs"
"OgHSElGD","","","2012-01-09","female","7","23456","ajh"
"X6txCZV2","","","2008-09-06","female","10","12345","chs"
"ORvqFqPl","","","2007-02-25","perefer not to say","12","12345","chs"
"Z0sDig6i","","","2010-06-05","female","9","23456","dhs"
"7Xokh1SX","","","2009-06-28","genderfluid","10","23456","chs"
"yQqAbKF6","","","2010-03-08","male","9","23456","chs"
"AdOsbQcb","","","2008-04-06","female","11","56789","dhs"
"5Ua5kwUX","","","2009-03-26","female","10","12345","chs"
"iqooc5Jo","","","2010-01-20","male","9","12345","chs"
"kvtjKt0F","","","2008-07-30","male","11","12345","chs"
"makeF526","","","2010-10-16","male","8","12345","ajh"
"frvhkfcT","","","2011-12-02","male","7","12345","ajh"
"d4oG203Q","","","2010-11-15","female","8","12345","ajh"
"JD9ZCX7M","","","2009-06-18","female","10","23456","chs"
"HM9DvVgS","","","2006-10-15","male","12","12345","chs"
"OdCfOntc","","","2012-03-11","male","7","23456","ajh"
"fokMikyo","","","2010-07-20","female","9","34567","chs"
"r9SzImg2","","","2010-07-22","female","9","12345","chs"
"RkaOs6hZ","","","2011-04-16","male","8","12345","ajh"
"FeTPb26G","","","2008-10-14","male","10","23456","chs"
"nBg9JFkm","","","2008-04-03","male","11","23456","chs"
"4NiqlTbq","","","2007-03-08","male","12","45678","dhs"
"1lkUMWME","","","2011-03-22","female","8","12345","bjh"
"tZBExEUy","","","2007-04-11","male","12","12345","chs"
"bafvSu9M","","","2007-09-04","female","11","34567","chs"
"ZmPU5IWJ","","","2006-10-27","genderfluid","12","34567","chs"
"XLYl2Y9r","","","2006-09-13","male","12","12345","chs"
"m8speHWZ","","","2012-02-23","female","7","12345","ajh"
"3aII9mAD","","","2008-04-06","female","11","12345","chs"
"9vgNC3w1","","","2010-09-30","male","8","23456","ajh"
"9GBHC8tX","","","2008-10-13","female","10","45678","dhs"
"ou34MbWk","","","2012-02-22","male","7","23456","ajh"
"X1CcL5sk","","","2008-09-02","two-spirit","10","12345","chs"
"quxY23cE","","","2008-03-22","male","11","12345","chs"
"PZWGrV58","","","2009-12-04","female","9","45678","dhs"
"3QFTv6au","","","2010-03-11","male","9","45678","dhs"
"Gom6RKSi","","","2011-01-09","male","8","23456","ajh"
"obEbZB3W","","","2011-03-02","male","8","34567","bjh"
"8OCGFg52","","","2011-10-16","male","7","12345","ajh"
"X5TY6ZgY","","","2007-12-28","male","11","23456","dhs"
"fwZGIdN9","","","2008-09-09","male","10","12345","chs"
"2gst53Bb","","","2007-05-26","male","12","23456","chs"
"MJRW7mda","","","2011-07-26","male","8","12345","bjh"
"cNPWYoAY","","","2009-09-22","female","9","23456","chs"
"ZkuRx8A0","","","2009-09-20","female","9","23456","chs"
"4q5eXQoP","","","2011-01-03","female","8","12345","ajh"
"Ldr4ejef","","","2007-05-13","female","12","12345","chs"
"AqivkMjv","","","2008-08-22","female","11","12345","chs"
"LhsF4bgT","","","2011-07-30","male","8","12345","ajh"
"CCuABGqY","","","2009-09-28","female","9","23456","chs"
"PDFvTfTY","","","2011-10-16","female","7","45678","bjh"
"OdE9Zqmy","","","2011-11-08","male","7","23456","ajh"
"FXQzjrkv","","","2007-07-14","female","12","23456","chs"
"piZqEtwJ","","","2009-04-17","female","10","45678","dhs"
"tbxWHIAX","","","2012-03-03","genderfluid","7","23456","ajh"
"Pr6ndBew","","","2011-05-02","female","8","23456","ajh"
"wUdGqReT","","","2010-08-24","male","9","12345","chs"
"14etljC2","","","2009-06-09","male","10","12345","chs"
"RcPoBgbO","","","2008-08-07","male","11","34567","dhs"
"DFRzLtDV","","","2011-08-02","perefer not to say","8","12345","ajh"
"LaIAVUjH","","","2007-03-25","female","12","34567","chs"
"5spskCKW","","","2007-11-28","male","11","12345","chs"
"nwqp7H32","","","2008-06-16","male","11","12345","chs"
"AnR8HnvA","","","2008-09-29","perefer not to say","10","12345","chs"
"y06pu3aw","","","2011-09-21","male","7","34567","bjh"
"9FMbMMeZ","","","2009-05-25","male","10","23456","chs"
"P6x2vyBc","","","2007-09-30","female","11","23456","chs"
"kokR7EN3","","","2011-02-10","female","8","34567","bjh"
"7Ct22jax","","","2012-01-11","male","7","23456","ajh"
"7d7GkOZD","","","2008-03-22","male","11","23456","chs"
"Fkc7KkZu","","","2011-09-07","female","7","45678","bjh"
"4oALo3Dv","","","2009-05-19","female","10","12345","dhs"
"cuCypjPC","","","2011-07-19","male","8","23456","ajh"
"QlNAe9JW","","","2007-05-19","female","12","23456","chs"
"IZubfVFo","","","2011-07-09","agender","8","12345","ajh"
"8OoV1XTh","","","2009-07-01","male","10","45678","dhs"
"iFOV4GOR","","","2009-05-26","perefer not to say","10","23456","chs"
"PYLP1CmQ","","","2008-08-04","female","11","34567","chs"
"4XVXSmzO","","","2008-02-01","male","11","12345","chs"
"fyIhYS8z","","","2006-10-21","male","12","34567","chs"
"nCkbC78D","","","2008-09-13","other","10","23456","chs"
"x55QJeLf","","","2007-06-13","male","12","23456","chs"
"yUF3mFYV","","","2006-10-16","female","12","34567","dhs"
"57qGm8Sa","","","2007-07-09","male","12","23456","chs"
"9dQcKxSt","","","2012-05-03","male","7","12345","ajh"
"krOY0uk5","","","2012-08-06","female","7","23456","ajh"
"L9QkfM7H","","","2012-08-20","nonbinary","7","23456","ajh"
"5C45tItO","","","2011-10-29","female","7","23456","ajh"
"twUM2qKX","","","2011-03-09","female","8","23456","ajh"
"TAjjZf4q","","","2007-03-30","male","12","12345","chs"
"uHmWnwjZ","","","2009-12-29","female","9","12345","chs"
"U6kUewPP","","","2008-10-16","male","10","12345","chs"
"z5YXvz9E","","","2008-11-28","female","10","45678","chs"
"RUzrxsoq","","","2012-07-01","male","7","34567","ajh"
"iHykPeL6","","","2011-04-27","female","8","23456","ajh"
"q5qSIGEE","","","2008-10-03","female","10","34567","chs"
"9jeOEBeg","","","2010-04-24","male","9","23456","chs"
"JnhLxk6m","","","2007-07-30","male","12","23456","chs"
"BaLWd9lF","","","2010-02-06","male","9","23456","dhs"
"Ndk8NwCR","","","2012-03-22","female","7","12345","ajh"
"SAucU0ld","","","2007-10-11","female","11","45678","chs"
"88iigK5d","","","2010-04-06","male","9","23456","chs"
"7NRgqp7F","","","2009-12-18","other","9","45678","dhs"
"1TqIRUuR","","","2006-11-03","female","12","12345","chs"
"f4bxyTPd","","","2007-03-17","female","12","23456","dhs"
"SC88xAss","","","2011-04-03","male","8","23456","bjh"
"iYYjKYCA","","","2012-03-08","female","7","34567","bjh"
"HliYlWFt","","","2008-11-13","female","10","23456","chs"
"GPjZ8Jje","","","2008-07-26","perefer not to say","11","23456","chs"
"3QBXdMe2","","","2010-04-06","female","9","23456","chs"
"3Fx20zcr","","","2009-05-14","female","10","34567","chs"
"QnkXUbFV","","","2012-05-24","female","7","34567","bjh"
"AsUVNNKM","","","2008-03-14","male","11","23456","chs"
"g967DaD4","","","2012-07-05","female","7","45678","bjh"
"ium3G0GP","","","2010-11-16","male","8","45678","bjh"
"kWi4YES0","","","2010-01-16","female","9","45678","dhs"
"3w0jziwb","","","2007-09-05","female","11","56789","dhs"
"c6m19L4z","","","2008-06-29","female","11","34567","chs"
"swZk5KWi","","","2010-08-10","female","9","56789","dhs"
"wYO761QV","","","2007-07-08","male","12","23456","chs"
"lhutE78C","","","2008-10-22","perefer not to say","10","23456","chs"
"HDqoXFnB","","","2011-01-27","female","8","12345","bjh"
"2KgveJq6","","","2011-07-03","male","8","23456","ajh"
"NNDyEsxE","","","2012-02-02","female","7","23456","bjh"
"veoELP3K","","","2006-10-12","male","12","45678","dhs"
"EpSD1Mhy","","","2007-11-01","male","11","45678","dhs"
"O0vh3w6m","","","2011-12-28","female","7","34567","ajh"
"ZR8v2gcs","","","2008-05-04","male","11","34567","chs"
"6pXnemMp","","","2011-02-01","male","8","12345","ajh"
"W6UOuBTK","","","2008-09-03","female","10","12345","chs"
"CiKIY7Y7","","","2007-10-22","male","11","34567","chs"
"RMGgRhEf","","","2009-10-01","male","9","12345","chs"
"dQHQ85jH","","","2009-01-18","male","10","45678","dhs"
"X6WCXcuV","","","2007-01-31","male","12","34567","chs"
"qP7FWvZO","","","2011-03-08","male","8","12345","ajh"
"KkkVbIYP","","","2012-08-13","female","7","12345","ajh"
"ifGtRvxY","","","2012-01-15","male","7","45678","bjh"
"E4FHkFHK","","","2009-10-19","male","9","12345","chs"
"5AvJFpCv","","","2010-07-17","male","9","12345","chs"
"iIejekLQ","","","2011-04-19","male","8","12345","ajh"
"LHWXNNSQ","","","2012-01-17","female","7","12345","ajh"
"AbtmnxSw","","","2007-10-27","male","11","12345","chs"
"LvBDbayo","","","2011-06-12","male","8","23456","ajh"
"Ixlm9397","","","2012-06-08","female","7","23456","ajh"
"1iRfpLzX","","","2012-07-27","female","7","23456","ajh"
"ZeknBHqn","","","2010-11-11","two-spirit","8","34567","bjh"
"twmzo3Z7","","","2012-01-13","perefer not to say","7","45678","ajh"
"P40DQKwf","","","2010-06-26","female","9","23456","chs"
"8jNGhkB1","","","2011-04-28","male","8","12345","ajh"
"ckSHHrhM","","","2006-09-08","male","12","23456","chs"
"VuPNJI80","","","2011-03-20","female","8","23456","bjh"
"6Hn3phAK","","","2006-12-04","male","12","23456","chs"
"am34bIo8","","","2010-11-04","male","8","34567","bjh"
"HjGqwcqP","","","2010-08-01","male","9","34567","chs"
"nlfjyRZ1","","","2009-02-16","male","10","12345","chs"
"eYtLQuHm","","","2011-02-08","male","8","23456","ajh"
"yWeZcVrO","","","2012-08-19","male","7","34567","bjh"
"AJ0XMwbZ","","","2010-06-10","male","9","45678","dhs"
"pYFYTyzA","","","2010-09-16","female","8","23456","ajh"
"WXWwzaJg","","","2010-05-16","male","9","45678","dhs"
"KNrB17ZJ","","","2012-01-03","female","7","12345","ajh"
"HVdZu0c4","","","2008-12-10","male","10","12345","chs"
"jepjbfeO","","","2010-01-10","male","9","12345","chs"
"96MnbufN","","","2007-01-26","female","12","23456","dhs"
"gIrwuO44","","","2010-11-13","female","8","23456","ajh"
"UaaCKj7W","","","2007-09-15","genderfluid","11","23456","chs"
"oRHTssj1","","","2008-03-02","female","11","34567","chs"
"rQLb0o47","","","2009-01-09","male","10","45678","dhs"
"k0blTXIX","","","2012-06-03","two-spirit","7","56789","bjh"
"PyEg7GNf","","","2010-04-04","nonbinary","9","12345","chs"
"ow8GodIk","","","2008-09-04","male","10","12345","chs"
"UfgP3jTA","","","2010-03-15","female","9","23456","chs"
"kqJr60Z7","","","2011-08-23","male","8","45678","bjh"
"E7ep5Jdc","","","2009-06-05","male","10","34567","chs"
"L3KomtSI","","","2009-12-29","female","9","12345","chs"
"hakHVfc2","","","2007-05-11","perefer not to say","12","23456","chs"
"Sa0fJwJZ","","","2010-01-01","male","9","23456","chs"
"scxXAm95","","","2012-08-01","female","7","12345","ajh"
"qwjseHrJ","","","2012-06-29","male","7","23456","ajh"
"kEQvIWVB","","","2007-06-24","female","12","23456","chs"
"117xWiBC","","","2011-09-27","male","7","23456","ajh"
"dcyOoPnG","","","2012-03-11","female","7","12345","ajh"
"438G7ybw","","","2007-03-08","other","12","34567","chs"
"U5loQ2FH","","","2006-09-17","female","12","56789","dhs"
"TC2tq3Ch","","","2008-08-10","female","11","45678","dhs"
"8BViTsiv","","","2009-08-06","female","10","45678","dhs"
"hpkuusjO","","","2006-10-29","male","12","45678","dhs"
"Wl4sae0t","","","2010-11-14","male","8","23456","ajh"
"4AIusjrd","","","2008-10-14","agender","10","12345","chs"
"pejgLoIG","","","2006-09-29","male","12","34567","dhs"
"mDBHqjrN","","","2012-02-01","male","7","12345","ajh"
"hxHZCsw0","","","2012-04-10","male","7","12345","ajh"
"41DdNl98","","","2011-01-03","male","8","12345","ajh"
"QH6CZd5y","","","2008-11-11","female","10","12345","chs"
"rm57ZOpt","","","2008-01-23","male","11","12345","chs"
"gDeSP6qL","","","2011-11-14","male","7","23456","ajh"
"hsiH0n8g","","","2008-09-26","male","10","45678","dhs"
"7dWHBYON","","","2007-06-15","perefer not to say","12","45678","dhs"
"gIXZPPMQ","","","2008-11-23","male","10","23456","chs"
"A76sfJKf","","","2008-10-02","male","10","12345","chs"
"XsNJzoOg","","","2008-02-22","male","11","12345","chs"
"KHky5Et0","","","2010-02-11","female","9","23456","chs"
"9Hp0PFWy","","","2008-04-18","female","11","45678","dhs"
"S5anViph","","","2008-11-21","male","10","34567","dhs"
"bg1KHLXe","","","2010-12-11","male","8","23456","ajh"
"OwWPTa63","","","2009-01-20","female","10","12345","chs"
"zj1Va89j","","","2011-01-19","female","8","34567","ajh"
"WKCLgLQT","","","2011-06-10","female","8","56789","bjh"
"iW4Hdk7F","","","2007-01-18","male","12","12345","chs"
"57pUfAfr","","","2009-12-18","male","9","23456","chs"
"r4fbmvdP","","","2009-10-30","female","9","23456","chs"
"YRQX4s5N","","","2010-02-12","female","9","12345","chs"
"OVBszje0","","","2009-03-12","female","10","45678","dhs"
"6tTqsf71","","","2011-06-24","male","8","12345","ajh"
"aB4Rrwnf","","","2011-07-13","female","8","12345","ajh"
"vI1yaTqt","","","2011-05-21","female","8","12345","ajh"
"adaONZtS","","","2012-05-11","female","7","56789","bjh"
"y1AyNLbZ","","","2007-04-04","female","12","12345","dhs"
"XCwGwRcc","","","2011-05-31","female","8","12345","ajh"
"6wYwc4qM","","","2007-07-23","male","12","23456","chs"
"DiyKZomA","","","2010-05-24","female","9","12345","chs"
"xRNJvCVm","","","2010-04-27","male","9","12345","chs"
"8NQ7XPG7","","","2010-04-16","female","9","23456","chs"
"65DsXh8P","","","2012-03-17","female","7","12345","ajh"
"BEhwUf76","","","2010-08-28","male","9","23456","chs"
"vkiYcdyC","","","2011-01-27","male","8","23456","bjh"
"wdjdZl5B","","","2007-09-02","genderqueer","11","12345","chs"
"9G8ygPQn","","","2011-12-13","female","7","34567","bjh"
"9Nh1Jzde","","","2008-08-04","male","11","12345","chs"
"zPKlFpNl","","","2011-10-09","genderqueer","7","23456","ajh"
"tMxd8iBL","","","2011-05-06","male","8","45678","bjh"
"OXDwHMLO","","","2007-05-27","female","12","12345","chs"
"zf9Ymwac","","","2008-10-25","female","10","12345","chs"
"gNCVxzQR","","","2007-01-31","male","12","23456","chs"
"FD3lNOtT","","","2010-12-09","male","8","12345","ajh"
"e6q1CyIr","","","2011-01-27","perefer not to say","8","12345","ajh"
"lgpnAH0h","","","2007-05-26","male","12","45678","dhs"
"jnAOguNc","","","2007-08-13","female","12","23456","chs"
"cU1pwZIW","","","2008-03-02","female","11","23456","chs"
"hmNhCmct","","","2009-01-21","female","10","23456","dhs"
"uXT2dVP5","","","2006-11-04","male","12","56789","dhs"
"aX6mD0Ys","","","2008-08-13","male","11","45678","dhs"
"jC9uBd4E","","","2010-01-28","male","9","23456","chs"
"NiibHoEX","","","2011-03-08","male","8","23456","ajh"
"7gmgpOUH","","","2012-08-26","male","7","23456","ajh"
"VCd6pt20","","","2011-12-02","female","7","12345","ajh"
"jJQN6v0c","","","2008-06-10","male","11","23456","chs"
"MHPjZP1M","","","2011-11-02","perefer not to say","7","23456","ajh"
"v3VlnE9M","","","2009-03-09","female","10","34567","chs"
"t9bDpkjZ","","","2010-05-06","female","9","12345","chs"
"Gs90C7Ke","","","2011-01-30","female","8","12345","ajh"
"B4vbxMG7","","","2008-05-14","female","11","12345","chs"
"q0MxWjnZ","","","2008-10-10","nonbinary","10","12345","chs"
"YQTESUXx","","","2008-09-13","male","10","34567","chs"
"CG0vnZVG","","","2011-05-22","male","8","56789","bjh"
"CytSeZxy","","","2007-03-20","male","12","23456","chs"
"8Xg0wqgM","","","2010-03-11","female","9","12345","chs"
"SDlhHO9Y","","","2009-02-14","male","10","12345","chs"
"BnFf9Uph","","","2008-07-23","male","11","23456","chs"
"ezJ5VZOB","","","2009-12-03","male","9","45678","dhs"
"Pv6MZVvW","","","2006-10-21","male","12","12345","chs"
"pH8LJRPq","","","2009-01-23","male","10","23456","chs"
"J7O486lF","","","2009-12-06","male","9","23456","chs"
"dXFCjXVJ","","","2009-07-31","male","10","23456","chs"
"CDM16WII","","","2007-11-19","male","11","56789","dhs"
"NUA415mb","","","2008-03-24","female","11","23456","chs"
"pxH0zpJL","","","2010-05-11","male","9","12345","chs"
"prFPbqTx","","","2007-01-13","female","12","23456","chs"
"9YRBUZAQ","","","2009-07-07","male","10","12345","chs"
"0XykbBXk","","","2006-11-07","female","12","56789","dhs"
